ENST00000229758.8	NM_012177.5	FBXO5	MANE Select
ENST00000281623.8	NM_012176.3	FBXO4	MANE Select
ENST00000265651.8	NM_012175.4	FBXO3	MANE Select
ENST00000359678.10	NM_014362.4	HIBCH	MANE Select
ENST00000333371.8	NM_018668.5	VPS33B	MANE Select
ENST00000267415.12	NM_001099274.3	TINF2	MANE Select
ENST00000382292.9	NM_014363.6	SACS	MANE Select
ENST00000375105.8	NM_012400.4	PLA2G2D	MANE Select
ENST00000372582.6	NM_017416.2	IL1RAPL2	MANE Select
ENST00000180166.6	NM_019851.3	FGF20	MANE Select
ENST00000254928.10	NM_005702.4	ERAL1	MANE Select
ENST00000286808.5	NM_012131.3	CLDN17	MANE Select
ENST00000263245.10	NM_014570.5	ARFGAP3	MANE Select
ENST00000370655.6	NM_001346793.2	ANKRD2	MANE Select
ENST00000354567.7	NM_174858.3	AK5	MANE Select
ENST00000252318.7	NM_017417.2	GALNT8	MANE Select
ENST00000593756.6	NM_019113.4	FGF21	MANE Select
ENST00000397572.5	NM_012333.5	MYCBP	MANE Select
ENST00000265965.10	NM_012139.4	SERGEF	MANE Select
ENST00000257831.8	NM_012153.6	EHF	MANE Select
ENST00000372040.9	NM_021996.6	GBGT1	MANE Select
ENST00000222286.9	NM_014364.5	GAPDHS	MANE Select
ENST00000641113.1	NM_030901.2	OR7A17	MANE Select
ENST00000378397.1	NM_001004739.1	OR5L2	MANE Select
ENST00000642057.1	NM_001004736.4	OR5K1	MANE Select
ENST00000641874.1	NM_001005338.2	OR5H1	MANE Select
ENST00000281938.7	NM_014365.3	HSPB8	MANE Select
ENST00000418458.6	NM_014366.5	GNL3	MANE Select
ENST00000477892.5	NM_014367.4	FAM162A	MANE Select
ENST00000394319.9	NM_014368.5	LHX6	MANE Select
ENST00000175756.10	NM_014369.4	PTPN18	MANE Select
ENST00000617533.5	NM_001243332.2	SEZ6L2	MANE Select
ENST00000324873.8	NM_012385.3	NUPR1	MANE Select
ENST00000309318.8	NM_138689.3	PPP1R14B	MANE Select
ENST00000423932.6	NM_012351.3	OR10J1	MANE Select
ENST00000642064.1	NM_012378.2	OR8B8	MANE Select
ENST00000641972.1	NM_001002905.2	OR8G1	MANE Select
ENST00000642047.1	NM_001003745.2	OR10A3	MANE Select
ENST00000641351.3	NM_001355213.3	OR10D3	MANE Select
ENST00000216446.9	NM_016445.3	PLEK2	MANE Select
ENST00000309794.16	NM_012336.4	NARF	MANE Select
ENST00000355773.6	NM_012434.5	SLC17A5	MANE Select
ENST00000377075.3	NM_020184.4	CNNM4	MANE Select
ENST00000305510.4	NM_017623.5	CNNM3	MANE Select
ENST00000356713.5	NM_020348.3	CNNM1	MANE Select
ENST00000372852.4	NM_014571.4	HEYL	MANE Select
ENST00000359263.9	NM_013451.4	MYOF	MANE Select
ENST00000263921.8	NM_012110.4	CHIC2	MANE Select
ENST00000311234.9	NM_012141.3	INTS6	MANE Select
ENST00000254616.11	NM_012192.4	TIMM10B	MANE Select
ENST00000215570.8	NM_012458.4	TIMM13	MANE Select
ENST00000257245.9	NM_012456.3	TIMM10	MANE Select
ENST00000395159.7	NM_012460.4	TIMM9	MANE Select
ENST00000504148.3	NM_012459.4	TIMM8B	MANE Select
ENST00000373204.6	NM_012199.5	AGO1	MANE Select
ENST00000382592.5	NM_014572.3	LATS2	MANE Select
ENST00000393200.7	NM_012275.3	IL36RN	MANE Select
ENST00000590327.6	NM_001282509.2	TSPAN16	MANE Select
ENST00000233078.9	NM_018959.4	DAZAP1	MANE Select
ENST00000642051.1	NM_013936.4	OR12D2	MANE Select
ENST00000703726.1	NM_001348208.2	OR12D1	MANE Select
ENST00000377149.5	NM_001394828.1	OR11A1	MANE Select
ENST00000641646.1	NM_013938.2	OR10H3	MANE Select
ENST00000641040.1	NM_001005465.2	OR10G3	MANE Select
ENST00000542433.1	NM_001005466.2	OR10G2	MANE Select
ENST00000305899.5	NM_013939.2	OR10H2	MANE Select
ENST00000641419.1	NM_013940.4	OR10H1	MANE Select
ENST00000373829.8	NM_012278.4	ITGB1BP2	MANE Select
ENST00000619387.5	NM_012138.4	AATF	MANE Select
ENST00000206262.2	NM_012419.5	RGS17	MANE Select
ENST00000370101.8	NM_014370.4	SRPK3	MANE Select
ENST00000295992.8	NM_013363.4	PCOLCE2	MANE Select
ENST00000346234.7	NM_012383.5	OSTF1	MANE Select
ENST00000441339.3	NM_001293291.2	MYEOV	MANE Select
ENST00000360796.10	NM_001122955.4	BSCL2	MANE Select
ENST00000651154.1	NM_013372.7	GREM1	MANE Select
ENST00000258607.10	NM_018204.5	CKAP2	MANE Select
ENST00000312475.5	NM_022163.4	MRPL46	MANE Select
ENST00000641451.2	NM_001005468.2	OR8B2	MANE Select
ENST00000305632.11	NM_012453.4	TBL2	MANE Select
ENST00000688183.1	NM_001393662.1	VCX	MANE Select
ENST00000640961.2	NM_019040.5	ELP4	MANE Select
ENST00000456448.3	NM_001079935.2	OR7E24	MANE Select
ENST00000248072.3	NM_012377.1	OR7C2	MANE Select
ENST00000322301.5	NM_017506.2	OR7A5	MANE Select
ENST00000641666.2	NM_001370485.4	OR7C1	MANE Select
ENST00000456475.1	NM_001408386.1	OR4F3	MANE Select
ENST00000641524.1	NM_001001912.3	OR4E2	MANE Select
ENST00000641792.2	NM_001317107.2	OR4E1	MANE Select
ENST00000268912.6	NM_001386095.1	OR4D1	MANE Select
ENST00000377175.2	NM_030903.3	OR2W1	MANE Select
ENST00000641551.1	NM_001258283.2	OR2V1	MANE Select
ENST00000642005.1	NM_030904.2	OR2T1	MANE Select
ENST00000641417.1	NM_030905.3	OR2J2	MANE Select
ENST00000377133.6	NM_030883.5	OR2H1	MANE Select
ENST00000304820.5	NM_001005234.1	OR1L3	MANE Select
ENST00000309623.1	NM_001005236.3	OR1L1	MANE Select
ENST00000335302.5	NM_054107.1	OR1J2	MANE Select
ENST00000379161.5	NM_012345.3	NUFIP1	MANE Select
ENST00000366960.8	NM_012424.6	RPS6KC1	MANE Select
ENST00000356150.10	NM_015677.4	SH3YL1	MANE Select
ENST00000523175.6	NM_001173393.3	HAVCR1	MANE Select
ENST00000387069.2	NR_004407.1	RNU11	MANE Select
ENST00000383898.1	NR_004394.2	RNU6-1	MANE Select
ENST00000362477.2	NR_002754.3	RNU5E-1	MANE Select
ENST00000363299.2	NR_002755.4	RNU5D-1	MANE Select
ENST00000362698.2	NR_002756.2	RNU5A-1	MANE Select
ENST00000363286.2	NR_002757.3	RNU5B-1	MANE Select
ENST00000365668.2	NR_003137.3	RNU4-2	MANE Select
ENST00000363925.2	NR_003925.2	RNU4-1	MANE Select
ENST00000410396.1	NR_199791.1	RNU2-2	MANE Select
ENST00000384782.1	NR_004408.1	RNU1-3	MANE Select
ENST00000384278.1	NR_004427.1	RNU1-2	MANE Select
ENST00000383925.1	NR_004430.4	RNU1-1	MANE Select
ENST00000297205.7	NM_012449.3	STEAP1	MANE Select
ENST00000618853.5	NM_017570.5	OPLAH	MANE Select
ENST00000226460.5	NM_012390.4	SMR3A	MANE Select
ENST00000259569.6	NM_012416.4	RANBP6	MANE Select
ENST00000425248.5	NM_012133.6	COPG2	MANE Select
ENST00000222574.9	NM_012257.4	HBP1	MANE Select
ENST00000379939.7	NM_001385012.1	NBEA	MANE Select
ENST00000320585.11	NM_012124.3	CHORDC1	MANE Select
ENST00000614994.5	NM_152354.6	ZNF285	MANE Select
ENST00000492595.6	NM_012430.5	SEC22A	MANE Select
ENST00000355264.9	NM_012095.6	AP3M1	MANE Select
ENST00000318607.10	NM_002568.4	PABPC1	MANE Select
ENST00000397410.10	NM_014371.4	AKAP8L	MANE Select
ENST00000242719.4	NM_014372.5	RNF11	MANE Select
ENST00000372890.6	NM_015679.3	TRUB2	MANE Select
ENST00000355897.10	NM_014373.3	GPR160	MANE Select
ENST00000265029.8	NM_014375.3	FETUB	MANE Select
ENST00000620254.5	NM_001037333.3	CYFIP2	MANE Select
ENST00000379263.8	NM_014377.3	DNAJC2	MANE Select
ENST00000368002.8	NM_001014443.3	USP21	MANE Select
ENST00000215530.7	NM_020637.2	FGF22	MANE Select
ENST00000360057.7	NM_022445.4	TPK1	MANE Select
ENST00000524391.6	NM_014379.4	KCNV1	MANE Select
ENST00000360507.10	NM_015680.6	CNPPD1	MANE Select
ENST00000361298.9	NM_206917.3	BEX3	MANE Select
ENST00000242317.9	NM_012144.4	DNAI1	MANE Select
ENST00000345330.9	NM_012428.4	NPTN	MANE Select
ENST00000371116.4	NM_012183.3	FOXD3	MANE Select
ENST00000396057.6	NM_012182.3	FOXB1	MANE Select
ENST00000355774.7	NM_001040108.2	MLH3	MANE Select
ENST00000337331.10	NM_153240.5	NPHP3	MANE Select
ENST00000510168.6	NM_001378687.1	ATP2C1	MANE Select
ENST00000392197.7	NM_014383.3	ZBTB32	MANE Select
ENST00000281182.9	NM_014384.3	ACAD8	MANE Select
ENST00000372966.8	NM_007052.5	NOX1	MANE Select
ENST00000317643.10	NM_014385.4	SIGLEC7	MANE Select
ENST00000252136.12	NM_022727.6	TRMT2A	MANE Select
ENST00000508883.6	NM_001300921.2	PKD2L2	MANE Select
ENST00000395456.7	NM_001014987.2	LAT	MANE Select
ENST00000491415.7	NM_014388.7	UTP25	MANE Select
ENST00000572293.7	NM_014389.3	PELP1	MANE Select
ENST00000354725.8	NM_014390.4	SND1	MANE Select
ENST00000371697.4	NM_014391.3	ANKRD1	MANE Select
ENST00000621129.5	NM_014392.5	NSG1	MANE Select
ENST00000524300.6	NM_001164380.2	STAU2	MANE Select
ENST00000341695.10	NM_176869.3	PPA2	MANE Select
ENST00000372134.6	NM_014394.3	GHITM	MANE Select
ENST00000512369.2	NM_014395.3	DAPP1	MANE Select
ENST00000310301.9	NM_014396.4	VPS41	MANE Select
ENST00000265598.8	NM_014398.4	LAMP3	MANE Select
ENST00000262067.5	NM_014399.4	TSPAN13	MANE Select
ENST00000244333.4	NM_014400.3	LYPD3	MANE Select
ENST00000261499.11	NM_015681.6	B9D1	MANE Select
ENST00000315616.12	NM_152260.3	RPUSD2	MANE Select
ENST00000305949.6	NM_022045.5	MTBP	MANE Select
ENST00000649528.3	NM_001349338.3	FOXP1	MANE Select
ENST00000312527.9	NM_054025.3	B3GAT1	MANE Select
ENST00000378670.8	NM_014402.5	UQCRQ	MANE Select
ENST00000335791.10	NM_175039.4	ST6GALNAC4	MANE Select
ENST00000533854.6	NM_145811.3	CACNG5	MANE Select
ENST00000262138.4	NM_014405.4	CACNG4	MANE Select
ENST00000392685.7	NM_171830.2	KCNMB3	MANE Select
ENST00000373166.8	NM_014408.5	TRAPPC3	MANE Select
ENST00000258281.7	NM_014409.4	TAF5L	MANE Select
ENST00000692774.1	NM_001393344.1	CLUL1	MANE Select
ENST00000367679.7	NM_014412.3	CACYBP	MANE Select
ENST00000199389.11	NM_014413.4	EIF2AK1	MANE Select
ENST00000222250.5	NM_015683.2	ARRDC2	MANE Select
ENST00000312938.5	NM_014415.4	ZBTB11	MANE Select
ENST00000557421.7	NM_001382507.1	DMAC2L	MANE Select
ENST00000360779.4	NM_080489.5	SDCBP2	MANE Select
ENST00000252338.5	NM_015686.3	NALF2	MANE Select
ENST00000439096.3	NM_014417.5	BBC3	MANE Select
ENST00000308191.11	NM_018945.4	PDE7B	MANE Select
ENST00000221498.7	NM_014419.4	DKKL1	MANE Select
ENST00000220812.3	NM_014420.3	DKK4	MANE Select
ENST00000683431.1	NM_001018057.2	DKK3	MANE Select
ENST00000285311.8	NM_014421.3	DKK2	MANE Select
ENST00000331075.10	NM_001284285.2	INPP5J	MANE Select
ENST00000265343.10	NM_014423.4	AFF4	MANE Select
ENST00000357450.9	NM_148674.5	SMC1B	MANE Select
ENST00000248901.11	NM_013385.5	CYTH4	MANE Select
ENST00000311890.14	NM_014424.5	HSPB7	MANE Select
ENST00000262457.7	NM_014425.5	INVS	MANE Select
ENST00000377759.9	NM_014426.4	SNX5	MANE Select
ENST00000319518.13	NM_153636.3	CPNE7	MANE Select
ENST00000322893.12	NM_139318.5	KCNH5	MANE Select
ENST00000541714.7	NM_001267560.2	TJP3	MANE Select
ENST00000232603.10	NM_014429.4	MORC1	MANE Select
ENST00000554411.6	NM_001393339.1	CIDEB	MANE Select
ENST00000263563.7	NM_014431.3	PALD1	MANE Select
ENST00000237172.12	NM_015687.5	FILIP1	MANE Select
ENST00000265018.4	NM_015688.2	FAM184B	MANE Select
ENST00000496613.6	NM_015689.5	DENND2A	MANE Select
ENST00000295709.8	NM_015690.5	STK36	MANE Select
ENST00000443236.7	NM_015692.5	CPAMD8	MANE Select
ENST00000335251.11	NM_015693.4	INTU	MANE Select
ENST00000247930.5	NM_015694.3	ZNF777	MANE Select
ENST00000357641.10	NM_015695.3	BRPF3	MANE Select
ENST00000216036.9	NM_014433.3	RSPH14	MANE Select
ENST00000684003.1	NM_014434.4	NDOR1	MANE Select
ENST00000369740.6	NM_201653.4	CHIA	MANE Select
ENST00000220592.10	NM_012154.5	AGO2	MANE Select
ENST00000286733.9	NM_014435.4	NAAA	MANE Select
ENST00000537592.7	NM_171999.4	SALL3	MANE Select
ENST00000311966.9	NM_013267.4	GLS2	MANE Select
ENST00000303204.9	NM_013237.4	PRELID1	MANE Select
ENST00000356205.9	NM_001271958.2	SLC39A1	MANE Select
ENST00000251412.8	NM_016437.3	TUBG2	MANE Select
ENST00000327407.2	NM_173178.3	IL36B	MANE Select
ENST00000263326.8	NM_014439.4	IL37	MANE Select
ENST00000259211.7	NM_014440.3	IL36A	MANE Select
ENST00000250360.8	NM_014441.3	SIGLEC9	MANE Select
ENST00000321424.7	NM_014442.3	SIGLEC8	MANE Select
ENST00000254950.13	NM_013245.3	VPS4A	MANE Select
ENST00000439617.8	NM_018662.3	DISC1	MANE Select
ENST00000244241.5	NM_013278.4	IL17C	MANE Select
ENST00000261796.4	NM_014443.3	IL17B	MANE Select
ENST00000302548.5	NM_080817.5	GPR82	MANE Select
ENST00000432564.3	NM_032554.4	HCAR1	MANE Select
ENST00000541038.2	NM_001346194.2	OXGR1	MANE Select
ENST00000382487.5	NM_080819.5	GPR78	MANE Select
ENST00000595464.3	NM_001271749.2	C5AR2	MANE Select
ENST00000564079.6	NM_014444.5	TUBGCP4	MANE Select
ENST00000239944.7	NM_014445.4	SERP1	MANE Select
ENST00000168977.7	NM_170678.3	NMRK2	MANE Select
ENST00000372808.4	NM_018960.6	GNMT	MANE Select
ENST00000272452.7	NM_006588.4	SULT1C4	MANE Select
ENST00000647002.2	NM_001358921.2	COQ2	MANE Select
ENST00000353617.7	NM_001025595.3	ARFIP1	MANE Select
ENST00000378378.9	NM_014448.4	ARHGEF16	MANE Select
ENST00000156109.7	NM_015698.6	GPKOW	MANE Select
ENST00000311268.8	NM_019858.2	GPR162	MANE Select
ENST00000259608.8	NM_014450.3	SIT1	MANE Select
ENST00000242067.11	NM_198428.3	BBS9	MANE Select
ENST00000296861.2	NM_014452.5	TNFRSF21	MANE Select
ENST00000312547.7	NM_014453.4	CHMP2A	MANE Select
ENST00000436639.7	NM_014454.3	SESN1	MANE Select
ENST00000673934.1	NM_001371928.1	AHDC1	MANE Select
ENST00000582693.5	NM_014455.4	RNF115	MANE Select
ENST00000410022.7	NM_001002755.4	NFU1	MANE Select
ENST00000185150.9	NM_015701.5	ERLEC1	MANE Select
ENST00000303319.10	NM_015702.3	MMADHC	MANE Select
ENST00000280154.12	NM_014456.5	PDCD4	MANE Select
ENST00000209884.5	NM_014458.4	KLHL20	MANE Select
ENST00000377918.8	NM_001040429.3	PCDH17	MANE Select
ENST00000306149.12	NM_014460.4	CSDC2	MANE Select
ENST00000446702.7	NM_001289080.2	CNTN6	MANE Select
ENST00000311351.9	NM_014462.3	LSM1	MANE Select
ENST00000306024.4	NM_014463.3	LSM3	MANE Select
ENST00000259782.9	NM_014464.4	TINAG	MANE Select
ENST00000310613.8	NM_014465.4	SULT1B1	MANE Select
ENST00000207457.8	NM_014466.3	TEKT2	MANE Select
ENST00000373004.5	NM_014467.3	SRPX2	MANE Select
ENST00000325980.10	NM_014468.4	VENTX	MANE Select
ENST00000306904.7	NM_014469.5	RBMXL2	MANE Select
ENST00000309739.6	NM_014470.4	RND1	MANE Select
ENST00000379721.4	NM_014471.3	SPINK4	MANE Select
ENST00000298999.8	NM_001351015.2	R3HCC1L	MANE Select
ENST00000199320.9	NM_014473.4	DIMT1	MANE Select
ENST00000373894.8	NM_014474.4	SMPDL3B	MANE Select
ENST00000221403.7	NM_014475.4	DHDH	MANE Select
ENST00000284767.12	NM_014476.6	PDLIM3	MANE Select
ENST00000372726.5	NM_014477.3	TP53TG5	MANE Select
ENST00000395326.8	NM_014478.5	CRCP	MANE Select
ENST00000256412.8	NM_014479.3	ADAMDEC1	MANE Select
ENST00000687789.1	NM_014480.4	ZNF544	MANE Select
ENST00000374987.4	NM_014481.4	APEX2	MANE Select
ENST00000295379.2	NM_014482.3	BMP10	MANE Select
ENST00000383767.7	NM_001003793.3	RBMS3	MANE Select
ENST00000244051.3	NM_014484.5	MOCS3	MANE Select
ENST00000295256.10	NM_014485.3	HPGDS	MANE Select
ENST00000262990.9	NM_014487.6	ZNF330	MANE Select
ENST00000527633.6	NM_001286060.2	RAB30	MANE Select
ENST00000278243.9	NM_014489.4	PGAP2	MANE Select
ENST00000320676.11	NM_002139.4	RBMX	MANE Select
ENST00000321870.3	NM_152414.5	BHLHE22	MANE Select
ENST00000219746.14	NM_001080430.4	TOX3	MANE Select
ENST00000395799.8	NM_014494.4	TNRC6A	MANE Select
ENST00000682573.1	NM_032968.5	PCDH11X	MANE Select
ENST00000371129.4	NM_014495.4	ANGPTL3	MANE Select
ENST00000262752.5	NM_014496.5	RPS6KA6	MANE Select
ENST00000264447.9	NM_014497.5	ZNF638	MANE Select
ENST00000470487.6	NM_014498.5	GOLIM4	MANE Select
ENST00000171757.3	NM_014499.4	P2RY10	MANE Select
ENST00000248342.9	NM_013234.4	EIF3K	MANE Select
ENST00000218364.5	NM_014500.5	HTATSF1	MANE Select
ENST00000264552.14	NM_014501.3	UBE2S	MANE Select
ENST00000227524.9	NM_014502.5	PRPF19	MANE Select
ENST00000261637.5	NM_014503.3	UTP20	MANE Select
ENST00000323013.7	NM_015703.5	RRP7A	MANE Select
ENST00000284957.9	NM_014504.3	RABGEF1	MANE Select
ENST00000370162.8	NM_001174084.2	POLL	MANE Select
ENST00000218230.6	NM_013271.5	PCSK1N	MANE Select
ENST00000258111.5	NM_014505.6	KCNMB4	MANE Select
ENST00000226230.8	NM_014573.3	TMEM97	MANE Select
ENST00000355999.5	NM_013233.3	STK39	MANE Select
ENST00000259339.7	NM_014506.3	TOR1B	MANE Select
ENST00000290429.11	NM_173467.5	MCAT	MANE Select
ENST00000361441.5	NM_014508.3	APOBEC3C	MANE Select
ENST00000263256.7	NM_015704.3	DESI1	MANE Select
ENST00000248929.14	NM_015705.6	SGSM3	MANE Select
ENST00000258080.8	NM_013247.5	HTRA2	MANE Select
ENST00000321757.11	NM_013283.5	MAT2B	MANE Select
ENST00000373284.10	NM_001085347.3	TOR2A	MANE Select
ENST00000242248.10	NM_013284.4	POLM	MANE Select
ENST00000318522.10	NM_019063.5	EML4	MANE Select
ENST00000331437.4	NM_031890.4	TMEM121B	MANE Select
ENST00000336737.8	NM_033070.3	HDHD5	MANE Select
ENST00000262608.13	NM_001290047.2	CECR2	MANE Select
ENST00000333891.14	NM_033026.6	PCLO	MANE Select
ENST00000390665.9	NM_013239.5	PPP2R3B	MANE Select
ENST00000217159.6	NM_016354.4	SLCO4A1	MANE Select
ENST00000318445.11	NM_013272.4	SLCO3A1	MANE Select
ENST00000381545.8	NM_019844.4	SLCO1B3	MANE Select
ENST00000262717.9	NM_031891.4	CDH20	MANE Select
ENST00000393885.9	NM_017595.6	NKIRAS2	MANE Select
ENST00000425478.7	NM_020345.4	NKIRAS1	MANE Select
ENST00000262150.7	NM_021153.4	CDH19	MANE Select
ENST00000366756.4	NM_005618.4	DLL1	MANE Select
ENST00000155926.9	NM_021643.4	TRIB2	MANE Select
ENST00000376227.4	NM_014008.5	CCDC22	MANE Select
ENST00000201979.3	NM_014012.6	REM1	MANE Select
ENST00000331808.5	NM_014015.4	DEXI	MANE Select
ENST00000368305.9	NM_014017.4	LAMTOR2	MANE Select
ENST00000276585.9	NM_014018.3	MRPS28	MANE Select
ENST00000328434.8	NM_001040431.3	COA3	MANE Select
ENST00000326442.10	NM_001101312.2	TMEM176B	MANE Select
ENST00000263579.5	NM_014026.6	DCPS	MANE Select
ENST00000193322.8	NM_014028.4	OSTM1	MANE Select
ENST00000225394.8	NM_014030.4	GIT1	MANE Select
ENST00000262462.9	NM_001017372.3	SLC27A6	MANE Select
ENST00000261369.9	NM_014035.4	SNX24	MANE Select
ENST00000335875.9	NM_014037.3	SLC6A16	MANE Select
ENST00000258761.8	NM_014038.3	BZW2	MANE Select
ENST00000354421.8	NM_001286069.2	C11orf54	MANE Select
ENST00000393427.7	NM_024684.4	AAMDC	MANE Select
ENST00000619898.5	NM_014041.5	SPCS1	MANE Select
ENST00000259873.5	NM_014046.4	MRPS18B	MANE Select
ENST00000588234.6	NM_014047.3	C19orf53	MANE Select
ENST00000308982.12	NM_014049.5	ACAD9	MANE Select
ENST00000549982.6	NM_014050.4	MRPL42	MANE Select
ENST00000211314.5	NM_014051.4	TMEM14A	MANE Select
ENST00000242591.10	NM_014055.4	IFT81	MANE Select
ENST00000366971.9	NM_014053.4	FLVCR1	MANE Select
ENST00000305363.9	NM_014058.4	TMPRSS11E	MANE Select
ENST00000379359.4	NM_014059.3	RGCC	MANE Select
ENST00000371317.10	NM_014060.3	MCTS1	MANE Select
ENST00000342972.3	NM_014061.5	MAGEH1	MANE Select
ENST00000268802.10	NM_014062.3	NOB1	MANE Select
ENST00000448521.6	NM_001014436.3	DBNL	MANE Select
ENST00000372483.9	NM_014064.4	NTMT1	MANE Select
ENST00000264992.8	NM_014065.4	ASTE1	MANE Select
ENST00000305103.4	NM_014066.4	COMMD5	MANE Select
ENST00000255681.7	NM_014067.4	MACROD1	MANE Select
ENST00000406875.8	NM_022740.5	HIPK2	MANE Select
ENST00000306185.8	NM_014078.6	MRPL13	MANE Select
ENST00000296233.4	NM_014079.4	KLF15	MANE Select
ENST00000395124.6	NM_199329.3	SLC43A3	MANE Select
ENST00000287394.10	NM_014109.4	ATAD2	MANE Select
ENST00000327827.12	NM_014117.3	HAPSTR1	MANE Select
ENST00000622447.5	NM_001387706.1	FAM156A	MANE Select
ENST00000202834.12	NM_001009925.2	TMEM230	MANE Select
ENST00000354475.5	NM_014149.4	WDR91	MANE Select
ENST00000302874.9	NM_024936.3	ZCCHC4	MANE Select
ENST00000355758.9	NM_014153.4	ZC3H7A	MANE Select
ENST00000357899.9	NM_001301098.2	ZBTB44	MANE Select
ENST00000219299.8	NM_014157.4	CFAP263	MANE Select
ENST00000304661.6	NM_001011551.3	C1GALT1C1	MANE Select
ENST00000409792.4	NM_014159.7	SETD2	MANE Select
ENST00000367034.5	NM_014161.5	MRPL18	MANE Select
ENST00000316149.8	NM_014165.4	NDUFAF4	MANE Select
ENST00000258648.7	NM_014166.4	MED4	MANE Select
ENST00000256151.8	NM_014167.5	CCDC59	MANE Select
ENST00000260953.10	NM_014168.4	METTL5	MANE Select
ENST00000347519.12	NM_014169.5	CHMP4A	MANE Select
ENST00000383678.8	NM_014170.4	GTPBP8	MANE Select
ENST00000247665.12	NM_014172.6	PHPT1	MANE Select
ENST00000598188.6	NM_014173.4	BABAM1	MANE Select
ENST00000341541.8	NM_014174.3	THYN1	MANE Select
ENST00000260102.9	NM_014175.4	MRPL15	MANE Select
ENST00000646651.1	NM_014176.4	UBE2T	MANE Select
ENST00000169551.11	NM_014177.3	TIMM21	MANE Select
ENST00000323944.10	NM_001394410.1	STXBP6	MANE Select
ENST00000523037.6	NM_014180.4	MRPL22	MANE Select
ENST00000238875.10	NM_014181.3	LGALSL	MANE Select
ENST00000243045.10	NM_014182.5	ORMDL2	MANE Select
ENST00000465271.6	NM_014184.4	CNIH4	MANE Select
ENST00000226105.11	NM_016492.5	RANGRF	MANE Select
ENST00000263401.10	NM_014186.4	COMMD9	MANE Select
ENST00000304800.14	NM_014187.4	TMEM208	MANE Select
ENST00000291386.4	NM_014188.3	SSU72	MANE Select
ENST00000344624.8	NM_001382508.1	DROSHA	MANE Select
ENST00000379221.4	NM_013238.3	DNAJC15	MANE Select
ENST00000303775.10	NM_013240.6	HEMK2	MANE Select
ENST00000262498.8	NM_013242.3	CFAP20	MANE Select
ENST00000220478.8	NM_013243.4	SCG3	MANE Select
ENST00000254998.3	NM_013248.3	NXT1	MANE Select
ENST00000247470.10	NM_013258.5	PYCARD	MANE Select
ENST00000258201.9	NM_013241.3	FHOD1	MANE Select
ENST00000331710.10	NM_013254.4	TBK1	MANE Select
ENST00000259870.4	NM_014070.3	C6orf15	MANE Select
ENST00000478951.6	NM_001008272.2	TAGLN3	MANE Select
ENST00000584667.6	NM_013260.8	SAP30BP	MANE Select
ENST00000356840.8	NM_013262.4	MYLIP	MANE Select
ENST00000394688.8	NM_013263.5	BRD7	MANE Select
ENST00000263576.11	NM_013264.5	DDX25	MANE Select
ENST00000433211.7	NM_013266.4	CTNNA3	MANE Select
ENST00000290855.11	NM_013269.6	CLEC2D	MANE Select
ENST00000315170.13	NM_013270.5	PRSS50	MANE Select
ENST00000301030.10	NM_013275.6	ANKRD11	MANE Select
ENST00000221797.5	NM_013268.3	LGALS13	MANE Select
ENST00000381153.8	NM_001329958.2	C11orf21	MANE Select
ENST00000381577.4	NM_014143.4	CD274	MANE Select
ENST00000312377.10	NM_001319999.2	RACGAP1	MANE Select
ENST00000650932.1	NM_001048201.3	UHRF1	MANE Select
ENST00000224337.10	NM_013314.4	BLNK	MANE Select
ENST00000400183.7	NM_001283041.3	USP25	MANE Select
ENST00000298838.11	NM_016223.5	PACSIN3	MANE Select
ENST00000295314.9	NM_013353.3	TMOD4	MANE Select
ENST00000308580.12	NM_014547.5	TMOD3	MANE Select
ENST00000249700.9	NM_014548.4	TMOD2	MANE Select
ENST00000251973.10	NM_014550.4	CARD10	MANE Select
ENST00000274849.3	NM_013375.4	ABT1	MANE Select
ENST00000338758.12	NM_013327.5	PARVB	MANE Select
ENST00000420993.7	NM_152299.4	NCAPH2	MANE Select
ENST00000310054.9	NM_030622.8	CYP2S1	MANE Select
ENST00000284719.8	NM_013341.5	OLA1	MANE Select
ENST00000330029.6	NM_013387.4	UQCR10	MANE Select
ENST00000339468.8	NM_013313.5	YPEL1	MANE Select
ENST00000565726.3	NM_001323627.2	ZDHHC1	MANE Select
ENST00000334554.12	NM_013373.4	ZDHHC8	MANE Select
ENST00000248948.4	NM_013378.3	VPREB3	MANE Select
ENST00000489432.7	NM_001099695.2	REPIN1	MANE Select
ENST00000324907.14	NM_198182.3	GRHL1	MANE Select
ENST00000263707.6	NM_014553.3	TFCP2L1	MANE Select
ENST00000549518.6	NM_001267594.2	SENP1	MANE Select
ENST00000391759.6	NM_013342.4	TFPT	MANE Select
ENST00000696290.1	NM_014555.4	TRPM5	MANE Select
ENST00000316386.11	NM_012092.4	ICOS	MANE Select
ENST00000262376.11	NM_001079514.3	UBN1	MANE Select
ENST00000239891.4	NM_013338.5	ALG5	MANE Select
ENST00000381160.8	NM_001101648.2	NPC1L1	MANE Select
ENST00000323927.3	NM_013366.4	ANAPC2	MANE Select
ENST00000361272.9	NM_013354.7	CNOT7	MANE Select
ENST00000222990.8	NM_013321.4	SNX8	MANE Select
ENST00000338523.9	NM_013322.3	SNX10	MANE Select
ENST00000263280.11	NM_013403.3	STRN4	MANE Select
ENST00000373062.8	NM_013285.3	GNL2	MANE Select
